発注GP,部門コード,部門名,物流コード,店舗コード,平均売価,販売数,売上金額
パソコンソフト,369099,ＭＩＤＩアクセサリー,861,094,5940.0,1,5940.0
パソコンソフト,369099,ＭＩＤＩアクセサリー,861,253,1360.0,1,1360.0
パソコンソフト,369099,ＭＩＤＩアクセサリー,861,256,9925.0,1,9925.0
パソコンソフト,369099,ＭＩＤＩアクセサリー,861,259,16556.0,2,33112.0
パソコンソフト,369099,ＭＩＤＩアクセサリー,861,842,2810.0,4,11240.0
パソコンソフト,369099,ＭＩＤＩアクセサリー,861,846,1360.0,1,1360.0
パソコンソフト,371010,ゲーム（一般）,861,094,6359.954545,46,290540.0
パソコンソフト,371010,ゲーム（一般）,861,254,6264.0,2,12528.0
パソコンソフト,371010,ゲーム（一般）,861,256,12349.5,2,24699.0
パソコンソフト,371010,ゲーム（一般）,861,259,5426.0,10,56404.0
パソコンソフト,371010,ゲーム（一般）,861,289,5092.0,2,10184.0
パソコンソフト,371010,ゲーム（一般）,861,736,5896.466666,15,88447.0
パソコンソフト,371010,ゲーム（一般）,861,737,5011.258064,31,155349.0
パソコンソフト,371099,その他ＰＣゲーム関連,861,253,3855.0,1,3855.0
パソコンソフト,371099,その他ＰＣゲーム関連,861,254,3542.0,2,7084.0
パソコンソフト,371099,その他ＰＣゲーム関連,861,289,3866.0,1,3866.0
パソコンソフト,372010,統合ソフト,861,094,4070.888888,22,86957.0
パソコンソフト,372010,統合ソフト,861,253,3533.444444,11,39381.0
パソコンソフト,372010,統合ソフト,861,256,3790.0,1,3790.0
パソコンソフト,372010,統合ソフト,861,259,3790.0,1,3790.0
パソコンソフト,372010,統合ソフト,861,289,2999.8,5,14999.0
パソコンソフト,372010,統合ソフト,861,485,3790.0,2,7580.0
パソコンソフト,372010,統合ソフト,861,846,3617.25,13,46506.0
パソコンソフト,372020,ワープロソフト,861,736,12555.75,15,176589.0
パソコンソフト,372020,ワープロソフト,861,842,12420.0,2,24840.0
パソコンソフト,372020,ワープロソフト,861,846,15023.428571,14,210328.0
パソコンソフト,372020,ワープロソフト,861,879,17652.166666,7,126508.0
医薬品,681240,防虫・殺虫剤,861,094,1010.985472,762,744041.0
医薬品,681240,防虫・殺虫剤,861,253,988.815384,146,135506.0
医薬品,681240,防虫・殺虫剤,861,256,910.928571,37,33485.0
医薬品,681240,防虫・殺虫剤,861,259,1046.166666,60,58892.0
医薬品,681240,防虫・殺虫剤,861,289,1152.307692,61,108864.0
医薬品,681240,防虫・殺虫剤,861,737,943.356321,317,291759.0
医薬品,681240,防虫・殺虫剤,861,756,1229.5,8,9099.0
医薬品,681240,防虫・殺虫剤,861,808,1166.0,3,3606.0
医薬品,681241,燻煙,861,842,1822.512195,70,140149.0
医薬品,681241,燻煙,861,846,2150.666666,179,385081.0
医薬品,681242,忌避剤,861,094,882.230769,130,112664.0
医薬品,681242,忌避剤,861,253,880.107142,56,45733.0
医薬品,681242,忌避剤,861,256,950.0,1,950.0
医薬品,681242,忌避剤,861,259,1125.666666,4,4295.0
医薬品,681242,忌避剤,861,289,1034.0,4,4484.0
医薬品,681242,忌避剤,861,480,818.0,5,4390.0
医薬品,681242,忌避剤,861,737,894.659574,100,88925.0
医薬品,681242,忌避剤,861,876,718.0,5,3590.0
医薬品,681243,電池忌避,861,094,1122.085365,150,174029.0
医薬品,681243,電池忌避,861,736,1269.777777,22,30561.0
医薬品,681243,電池忌避,861,737,1199.888888,65,83124.0
医薬品,681243,電池忌避,861,808,1059.5,4,4238.0
医薬品,681243,電池忌避,861,842,1079.702702,69,76951.0
医薬品,681243,電池忌避,861,879,537.0,1,537.0
医薬品,681244,人体虫よけ,861,094,743.591836,153,111587.0
医薬品,681244,人体虫よけ,861,485,905.5,2,1811.0
医薬品,681244,人体虫よけ,861,543,537.0,2,1074.0
医薬品,681244,人体虫よけ,861,736,655.722222,24,15676.0
医薬品,681244,人体虫よけ,861,842,737.384615,127,93719.0
医薬品,681244,人体虫よけ,861,846,720.287769,330,219688.0
医薬品,682010,衛生用品（消耗品）,861,094,750.055785,1064,758738.0
医薬品,682010,衛生用品（消耗品）,861,259,800.043478,67,52594.0
医薬品,682010,衛生用品（消耗品）,861,289,852.0,7,5964.0
医薬品,682010,衛生用品（消耗品）,861,491,408.0,26,10608.0
医薬品,682010,衛生用品（消耗品）,861,540,1003.0,29,14212.0
医薬品,682010,衛生用品（消耗品）,861,543,743.133333,49,32366.0
医薬品,682010,衛生用品（消耗品）,861,599,1279.0,1,1279.0
医薬品,682010,衛生用品（消耗品）,861,675,473.0,6,2838.0
医薬品,682010,衛生用品（消耗品）,861,736,749.03937,291,250688.0
医薬品,682010,衛生用品（消耗品）,861,737,795.012875,612,469331.0
医薬品,682010,衛生用品（消耗品）,861,754,343.0,1,343.0
医薬品,682010,衛生用品（消耗品）,861,842,810.125,716,525930.0
医薬品,682010,衛生用品（消耗品）,861,879,403.290322,129,63839.0
医薬品,682011,サポーター,861,094,2408.73913,64,133552.0
医薬品,682011,サポーター,861,256,5745.5,4,22982.0
医薬品,682011,サポーター,861,259,4035.75,14,54693.0
医薬品,682011,サポーター,861,737,2175.0,21,44532.0
医薬品,682012,マスク,861,094,658.283582,133,75545.0
医薬品,682012,マスク,861,256,1382.0,2,2764.0
医薬品,682012,マスク,861,259,710.142857,10,10089.0
医薬品,682012,マスク,861,289,336.666666,11,3826.0
医薬品,682012,マスク,861,736,579.333333,54,33045.0
医薬品,682012,マスク,861,737,749.942307,229,156637.0
医薬品,682012,マスク,861,879,401.4,15,6021.0
医薬品,682013,除菌関連,861,253,754.45238,127,111419.0
医薬品,682013,除菌関連,861,256,922.8,39,36281.0
医薬品,682013,除菌関連,861,259,1087.652173,46,52952.0
医薬品,682013,除菌関連,861,268,669.833333,27,13690.0
医薬品,682013,除菌関連,861,289,283.75,10,2377.0
医薬品,682013,除菌関連,861,480,256.666666,7,1841.0
医薬品,682013,除菌関連,861,638,321.0,2,642.0
医薬品,682013,除菌関連,861,756,370.578947,58,21075.0
医薬品,682013,除菌関連,861,758,365.0,10,3650.0
医薬品,682013,除菌関連,861,808,365.0,48,17520.0
医薬品,682013,除菌関連,861,846,666.042682,1451,1123789.0
医薬品,682015,生理用品,861,094,459.08,720,302111.0
パソコンソフト,372030,表計算ソフト,861,253,36957.0,1,36957.0
パソコンソフト,372040,財務会計ソフト,861,253,22812.628571,39,895900.0
パソコンソフト,372040,財務会計ソフト,861,256,25017.875,8,200143.0
パソコンソフト,372040,財務会計ソフト,861,259,23785.181818,11,261637.0
パソコンソフト,372040,財務会計ソフト,861,289,24302.5,4,97210.0
パソコンソフト,372040,財務会計ソフト,861,485,11955.0,1,11955.0
パソコンソフト,372040,財務会計ソフト,861,737,20558.208333,94,2080666.0
パソコンソフト,372040,財務会計ソフト,861,756,86264.5,2,172529.0
パソコンソフト,372050,翻訳ソフト,861,253,20660.0,1,20660.0
パソコンソフト,372050,翻訳ソフト,861,842,115840.0,1,115840.0
パソコンソフト,372070,データベースソフト,861,256,39430.0,1,39430.0
パソコンソフト,372070,データベースソフト,861,622,10875.0,1,10875.0
パソコンソフト,372070,データベースソフト,861,737,24613.0,1,24613.0
パソコンソフト,372070,データベースソフト,861,876,39430.0,1,39430.0
パソコンソフト,372099,その他ビジネスソフト関連,861,253,11903.4,10,119034.0
パソコンソフト,372099,その他ビジネスソフト関連,861,485,3844.0,1,3844.0
パソコンソフト,372099,その他ビジネスソフト関連,861,543,16583.0,2,33166.0
パソコンソフト,372099,その他ビジネスソフト関連,861,756,9450.0,1,9450.0
パソコンソフト,372099,その他ビジネスソフト関連,861,842,21999.0,2,43998.0
パソコンソフト,372099,その他ビジネスソフト関連,861,846,10911.45,23,239904.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,094,20452.0,67,1425447.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,256,22226.0,5,111130.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,259,21100.444444,11,236084.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,289,21867.28125,50,1062368.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,737,7538.0,2,15076.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,806,7538.0,1,7538.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,876,25606.5,5,129836.0
パソコンソフト,374010,メールソフト,861,094,5184.0,1,5184.0
パソコンソフト,374010,メールソフト,861,253,5184.0,1,5184.0
パソコンソフト,374020,インターネットユーティリティ,861,289,3985.0,1,3985.0
パソコンソフト,374030,ホームページ作成,861,253,13634.411764,15,214009.0
パソコンソフト,374030,ホームページ作成,861,256,16899.833333,6,101399.0
パソコンソフト,374030,ホームページ作成,861,513,8888.0,1,8888.0
パソコンソフト,374030,ホームページ作成,861,543,23889.0,1,23889.0
パソコンソフト,374030,ホームページ作成,861,846,12354.75,8,98838.0
パソコンソフト,374040,携帯電話編集ソフト,861,846,1940.0,3,5820.0
パソコンソフト,374050,画像編集ソフト,861,094,14060.304347,23,323387.0
パソコンソフト,374050,画像編集ソフト,861,256,11127.166666,6,66763.0
パソコンソフト,374050,画像編集ソフト,861,259,6809.714285,19,129786.0
パソコンソフト,374050,画像編集ソフト,861,268,10580.0,4,39062.0
パソコンソフト,374050,画像編集ソフト,861,289,14615.666666,3,43847.0
パソコンソフト,374050,画像編集ソフト,861,543,7943.8,7,46759.0
パソコンソフト,374050,画像編集ソフト,861,736,11536.40909,25,296654.0
パソコンソフト,374050,画像編集ソフト,861,737,9542.0,25,238550.0
パソコンソフト,374050,画像編集ソフト,861,754,9158.0,1,9158.0
パソコンソフト,374050,画像編集ソフト,861,879,17421.1,12,244054.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,253,21389.0,2,42778.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,736,11412.0,3,34236.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,842,17064.0,3,51192.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,846,22555.5,4,90222.0
パソコンソフト,375010,３Ｄグラフィックソフト,861,253,10457.666666,7,73848.0
パソコンソフト,375010,３Ｄグラフィックソフト,861,256,32297.0,2,64594.0
パソコンソフト,375010,３Ｄグラフィックソフト,861,259,65869.0,3,197607.0
パソコンソフト,375010,３Ｄグラフィックソフト,861,543,26330.0,1,26330.0
パソコンソフト,375010,３Ｄグラフィックソフト,861,846,10725.2,11,118149.0
パソコンソフト,375020,ＣＡＤソフト,861,094,168419.0,14,1579336.0
パソコンソフト,375020,ＣＡＤソフト,861,253,34619.0,2,69238.0
パソコンソフト,375020,ＣＡＤソフト,861,256,4654.0,1,4654.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,094,14485.2,31,445204.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,253,11601.290322,41,447636.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,256,10663.6,5,53318.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,259,14201.666666,9,127815.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,289,12748.75,5,67605.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,480,17193.0,2,34386.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,543,13870.846153,16,224751.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,602,16610.0,1,16610.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,737,15205.625,29,400833.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,754,15411.0,2,30822.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,756,16610.0,1,16610.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,876,16610.0,1,16610.0
パソコンソフト,375050,素材集ソフト,861,094,4694.333333,5,23479.0
パソコンソフト,375050,素材集ソフト,861,253,3898.666666,4,16394.0
パソコンソフト,375050,素材集ソフト,861,842,4698.0,6,28188.0
パソコンソフト,375050,素材集ソフト,861,846,4698.0,1,4698.0
パソコンソフト,375060,フォントソフト,861,253,8304.666666,3,24914.0
パソコンソフト,375060,フォントソフト,861,256,13402.0,1,13402.0
パソコンソフト,375060,フォントソフト,861,259,9990.0,1,9990.0
パソコンソフト,375060,フォントソフト,861,289,17333.75,5,116628.0
パソコンソフト,375060,フォントソフト,861,480,47293.0,1,47293.0
パソコンソフト,375060,フォントソフト,861,543,47293.0,4,189172.0
パソコンソフト,375060,フォントソフト,861,846,13689.6,5,68448.0
パソコンソフト,375099,その他グラフィックソフト関連,861,094,25293.5,4,101174.0
パソコンソフト,375099,その他グラフィックソフト関連,861,736,19223.5,2,38447.0
パソコンソフト,375099,その他グラフィックソフト関連,861,842,31708.0,1,31708.0
パソコンソフト,375099,その他グラフィックソフト関連,861,846,25257.875,8,202063.0
パソコンソフト,376010,ＭＩＤＩソフト,861,240,10530.777777,12,123547.0
パソコンソフト,376010,ＭＩＤＩソフト,861,736,13359.5,7,67466.0
パソコンソフト,376010,ＭＩＤＩソフト,861,738,10734.666666,3,32204.0
パソコンソフト,376099,その他ＭＩＤＩソフト関連,861,846,10940.0,1,10940.0
パソコンソフト,377010,ウイルス対策ソフト,861,253,8445.984848,77,623429.0
パソコンソフト,377010,ウイルス対策ソフト,861,256,10536.0,15,158040.0
パソコンソフト,377010,ウイルス対策ソフト,861,259,9954.181818,11,109496.0
パソコンソフト,377010,ウイルス対策ソフト,861,289,8809.809523,35,265308.0
パソコンソフト,377010,ウイルス対策ソフト,861,480,6980.0,7,54148.0
パソコンソフト,377010,ウイルス対策ソフト,861,543,8880.636363,26,232254.0
パソコンソフト,377010,ウイルス対策ソフト,861,737,6767.639344,88,645468.0
パソコンソフト,377010,ウイルス対策ソフト,861,754,6746.0,3,20238.0
パソコンソフト,377010,ウイルス対策ソフト,861,756,9309.333333,4,41730.0
パソコンソフト,377010,ウイルス対策ソフト,861,758,13802.0,1,13802.0
